Category ID,Category Title,Products,Pages,Category ID
5xt5w,"Target / sports, fitness & outdoors / camping & outdoors / sleeping bags",121,3,http://www.target.com/c/sleeping-bags-camping-outdoors-sports-fitness/-/N-5xt5w#?lnk=lnav_shop%20categories_13&intc=2767027%7Cnull
5xt5u,"Target / sports, fitness & outdoors / camping & outdoors / tents",78,2,http://www.target.com/c/tents-camping-outdoors-sports-fitness/-/N-5xt5u#?lnk=lnav_shop%20categories_14&intc=2767027%7Cnull
5xt58,"Target / sports, fitness & outdoors / coolers & water bottles",992,17,http://www.target.com/c/coolers-water-bottles-sports-fitness-outdoors/-/N-5xt58#?lnk=ct_menu_07_6&intc=1865094|null
5xt57,"Target / sports, fitness & outdoors / coolers & water bottles / coolers",174,3,http://www.target.com/c/coolers-water-bottles-sports-fitness-outdoors/-/N-5xt57#?lnk=lnav_shop categories_1
5xt54,"Target / sports, fitness & outdoors / coolers & water bottles / picnic",76,2,http://www.target.com/c/picnic-coolers-water-bottles-sports-fitness-outdoors/-/N-5xt54#?lnk=lnav_shop categories_3
5xt4u,"Target / sports, fitness & outdoors / exercise & fitness / boxing & martial arts",11,1,http://www.target.com/c/boxing-martial-arts-exercise-fitness-sports-outdoors/-/N-5xt4u#?lnk=lnav_shop%20categories_9&intc=2767528%7Cnull
56fdd,"Target / sports, fitness & outdoors / exercise & fitness / ellipticals & steppers",49,1,http://www.target.com/c/ellipticals-steppers-exercise-fitness-sports-outdoors/-/N-56fdd#?lnk=lnav_shop%20categories_1&intc=2767528%7Cnull
5xt7c,"Target / sports, fitness & outdoors / exercise & fitness / equipment & accessories",295,5,http://www.target.com/c/equipment-accessories-exercise-fitness-sports-outdoors/-/N-5xt7c#?lnk=lnav_shop%20categories_5&intc=2767528%7Cnull
5xt7b,"Target / sports, fitness & outdoors / exercise & fitness / fitness trackers",475,8,http://www.target.com/c/fitness-trackers-exercise-sports-outdoors/-/N-5xt7b#?lnk=lnav_%20%09%09%09%09%09%09wearable%20tech%09%09%09%09%09_3&intc=3011560%7Cnull
56fda,"Target / sports, fitness & outdoors / exercise & fitness / rowing machines",13,1,http://www.target.com/c/rowing-machines-exercise-fitness-sports-outdoors/-/N-56fda#?lnk=lnav_shop%20categories_4&intc=2767528%7Cnull
56fdc,"Target / sports, fitness & outdoors / exercise & fitness / treadmills",24,1,http://www.target.com/c/treadmills-exercise-fitness-sports-outdoors/-/N-56fdc#?lnk=lnav_shop%20categories_2&intc=2767528%7Cnull
5xt7a,"Target / sports, fitness & outdoors / exercise & fitness / weight training",200,4,http://www.target.com/c/weight-training-exercise-fitness-sports-outdoors/-/N-5xt7a#?lnk=lnav_shop%20categories_7&intc=2767528%7Cnull
5xt79,"Target / sports, fitness & outdoors / exercise & fitness / yoga & pilates",588,10,http://www.target.com/c/yoga-pilates-exercise-fitness-sports-outdoors/-/N-5xt79#?lnk=lnav_shop%20categories_8&intc=2767528%7Cnull
54uxu,"Target / sports, fitness & outdoors / fan shop / mlb fan shop",1054,18,http://www.target.com/c/mlb-fan-shop-sports-fitness-outdoors/-/N-54uxu#?lnk=L1L2_FAN_05011_0_HERO_25_3_2016%7CHERO%7CT:Template%20B-DVM%7CC:CMS&intc=2015063%7Cnull
54uxv,"Target / sports, fitness & outdoors / fan shop / ncaa fan shop",2525,43,http://www.target.com/c/ncaa-fan-shop-sports-fitness-outdoors/-/N-54uxv#?lnk=ct_menu_07_20&intc=1865094|null
54uxw,"Target / sports, fitness & outdoors / fan shop / NFL fan shop",1863,32,http://www.target.com/c/nfl-fan-shop-sports-fitness-outdoors/-/N-54uxw#?lnk=lnav_shop%20categories_1&intc=2766019%7Cnull
5xt6o,"Target / sports, fitness & outdoors / game room",654,11,http://www.target.com/c/game-room-sports-fitness-outdoors/-/N-5xt6o#?lnk=ct_menu_07_9&intc=1865094|null
5xt6k,"Target / sports, fitness & outdoors / game room / darts",209,4,http://www.target.com/c/darts-game-room-sports-fitness-outdoors/-/N-5xt6k#?lnk=lnav_shop categories_3
5xt6j,"Target / sports, fitness & outdoors / game room / foosball",18,1,http://www.target.com/c/foosball-game-room-sports-fitness-outdoors/-/N-5xt6j#?lnk=lnav_shop categories_4
5xt6i,"Target / sports, fitness & outdoors / game room / indoor basketball",29,1,http://www.target.com/c/indoor-basketball-game-room-sports-fitness-outdoors/-/N-5xt6i#?lnk=lnav_shop categories_5
5xt6h,"Target / sports, fitness & outdoors / game room / poker & casino",56,1,http://www.target.com/c/poker-casino-game-room-sports-fitness-outdoors/-/N-5xt6h#?lnk=lnav_shop categories_6
5xt6f,"Target / sports, fitness & outdoors / game room / table tennis",48,1,http://www.target.com/c/table-tennis-game-room-sports-fitness-outdoors/-/N-5xt6f#?lnk=lnav_shop categories_7
5xt6g,"Target / sports, fitness & outdoors / game room / table top & multi-game tables",43,1,http://www.target.com/c/table-top-multi-game-tables-room-sports-fitness-outdoors/-/N-5xt6g#?lnk=lnav_shop categories_8
5al7a,"Target / sports, fitness & outdoors / helmets & pads",336,6,http://www.target.com/c/helmets-pads-sports-fitness-outdoors/-/N-5al7a#?lnk=ct_menu_07_10&intc=1865094|null
5xt5j,"Target / sports, fitness & outdoors / pools & water slides / floats & tubes",257,5,http://www.target.com/c/floats-tubes-pools-water-slides-sports-fitness-outdoors/-/N-5xt5j#?lnk=lnav_shop%20categories_3&intc=2767028%7Cnull
5xt5i,"Target / sports, fitness & outdoors / pools & water slides / hot tubs, spas & saunas",18,1,http://www.target.com/c/hot-tubs-spas-saunas-pools-water-slides-sports-fitness-outdoors/-/N-5xt5i#?lnk=lnav_shop%20categories_4&intc=2767028%7Cnull
56gil,"Target / sports, fitness & outdoors / pools & water slides / learn to swim",78,2,http://www.target.com/c/learn-to-swim-pools-water-slides-sports-fitness-outdoors/-/N-56gil#?lnk=lnav_shop%20categories_2&intc=2767028%7Cnull
5xt5h,"Target / sports, fitness & outdoors / pools & water slides / maintenance & cleaning",93,2,http://www.target.com/c/maintenance-cleaning-pools-water-slides-sports-fitness-outdoors/-/N-5xt5h#?lnk=lnav_shop%20categories_5&intc=2767028%7Cnull
5xt5g,"Target / sports, fitness & outdoors / pools & water slides / pool accessories",22,1,http://www.target.com/c/pool-accessories-pools-water-slides-sports-fitness-outdoors/-/N-5xt5g#?lnk=lnav_shop%20categories_6&intc=2767028%7Cnull
5xt5f,"Target / sports, fitness & outdoors / pools & water slides / pool games",137,3,http://www.target.com/c/pool-games-pools-water-slides-sports-fitness-outdoors/-/N-5xt5f#?lnk=lnav_shop%20categories_7&intc=2767028%7Cnull
5xt4j,"Target / sports, fitness & outdoors / pools & water slides / swimming & snorkeling",47,1,http://www.target.com/c/swimming-snorkeling-pools-water-slides-sports-fitness-outdoors/-/N-5xt4j#?lnk=lnav_shop%20categories_9&intc=2767028%7Cnull
5xt5e,"Target / sports, fitness & outdoors / pools & water slides / swimming pools",36,1,http://www.target.com/c/swimming-pools-water-slides-sports-fitness-outdoors/-/N-5xt5e#?lnk=lnav_shop%20categories_10&intc=2767028%7Cnull
56efk,"Target / sports, fitness & outdoors / pools & water slides / water shoes",64,2,http://www.target.com/c/water-shoes-pools-slides-sports-fitness-outdoors/-/N-56efk#?lnk=lnav_shop%20categories_1&intc=2767028%7Cnull
5xt5a,"Target / sports, fitness & outdoors / pools & water slides / water slides",47,1,http://www.target.com/c/water-slides-pools-sports-fitness-outdoors/-/N-5xt5a#?lnk=ct_menu_12_61&intc=1865102|null
5xt7g,"Target / sports, fitness & outdoors / scooters, skateboards & skates / ice skates",21,1,http://www.target.com/c/ice-skates-scooters-skateboards-sports-fitness-outdoors/-/N-5xt7g#?lnk=lnav_shop categories_2
5xt51,"Target / sports, fitness & outdoors / sports equipment / baseball & softball",183,4,http://www.target.com/c/baseball-softball-sports-equipment-fitness-outdoors/-/N-5xt51#?lnk=lnav_shop%20categories_1&intc=2767026%7Cnull
5xt4x,"Target / sports, fitness & outdoors / sports equipment / basketball",138,3,http://www.target.com/c/basketball-sports-equipment-fitness-outdoors/-/N-5xt4x#?lnk=ct_menu_07_42&intc=1865094|null
5xt4l,"Target / sports, fitness & outdoors / sports equipment / soccer",93,2,http://www.target.com/c/soccer-sports-equipment-fitness-outdoors/-/N-5xt4l#?lnk=ct_menu_07_45&intc=1865094|null
55jw8,Target / threshold furniture / threshold bathroom furniture,18,1,http://www.target.com/c/threshold-bathroom-furniture/-/N-55jw8#?lnk=lnav_shop categories_1
55jw7,Target / threshold furniture / threshold bedroom furniture,15,1,http://www.target.com/c/threshold-bedroom-furniture/-/N-55jw7#?lnk=lnav_shop categories_2
55jw6,Target / threshold furniture / threshold home office furniture,149,3,http://www.target.com/c/threshold-home-office-furniture/-/N-55jw6#?lnk=lnav_shop categories_3
55jw5,Target / threshold furniture / threshold kids' furniture,11,1,http://www.target.com/c/threshold-kids-furniture/-/N-55jw5#?lnk=lnav_shop categories_4
55jw3,Target / threshold furniture / threshold kitchen & dining furniture,156,3,http://www.target.com/c/threshold-kitchen-dining-furniture/-/N-55jw3#?lnk=lnav_shop categories_5
55jw4,Target / threshold furniture / threshold living room furniture,212,4,http://www.target.com/c/threshold-living-room-furniture/-/N-55jw4#?lnk=lnav_shop categories_6
5xt87,Target / toys / action figures & playsets / action figures & sets,878,15,http://www.target.com/c/action-figures-sets-playsets-toys/-/N-5xt87#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_1&intc=3164085%7Cnull
5xt8h,Target / toys / arts & crafts / drawing & coloring,569,10,http://www.target.com/c/drawing-coloring-arts-crafts-toys/-/N-5xt8h#?lnk=lnav_shop%20categories_2&intc=2721513%7Cnull
5xt8g,Target / toys / arts & crafts / easels & art tables,43,1,http://www.target.com/c/easels-art-tables-arts-crafts-toys/-/N-5xt8g#?lnk=lnav_shop%20categories_3&intc=2721513%7Cnull
5xt8d,Target / toys / arts & crafts / painting,152,3,http://www.target.com/c/painting-arts-crafts-toys/-/N-5xt8d#?lnk=lnav_shop%20categories_5&intc=2721513%7Cnull
5xt4b,Target / toys / arts & crafts / scrapbooking & photo / scrapbooking,540,9,http://www.target.com/c/scrapbooking-photo-arts-crafts/-/N-5xt4b#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_2&intc=3172553%7Cnull
5xt49,Target / toys / arts & crafts / scrapbooking & photo / scrapbooking / scrapbook accessories,263,5,http://www.target.com/c/scrapbook-accessories-scrapbooking-photo/-/N-5xt49#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_3&intc=3172553%7Cnull
5xt48,Target / toys / arts & crafts / scrapbooking & photo / scrapbooking / scrapbook paper,48,1,http://www.target.com/c/scrapbook-paper-scrapbooking-photo/-/N-5xt48#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_5&intc=3172553%7Cnull
5xt46,Target / toys / arts & crafts / scrapbooking & photo / scrapbooking / scrapbooking storage & organization,50,1,http://www.target.com/c/scrapbooking-storage-organization-photo/-/N-5xt46##?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_4&intc=3172553%7Cnull
5xt45,Target / toys / arts & crafts / scrapbooking & photo / scrapbooking / scrapbooking tools,246,5,http://www.target.com/c/scrapbooking-tools-photo/-/N-5xt45#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_6&intc=3172553%7Cnull
5xt8q,Target / toys / building sets & blocks / blocks,192,4,http://www.target.com/c/blocks-building-sets-toys/-/N-5xt8q#?lnk=lnav_shop%20categories_1&intc=2620526%7Cnull
5.00E+02,Target / toys / building sets & blocks / building sets & kits,886,15,http://www.target.com/c/building-sets-kits-blocks-toys/-/N-5e002#?lnk=lnav_shop%20categories_3&intc=2620526%7Cnull
5ouve,Target / toys / collectors' toys / ways to shop toys,1914,32,http://www.target.com/c/ways-to-shop-toys/-/N-5ouve#?lnk=lnav_shop%20categories_1&intc=2766003%7Cnull
57q5p,Target / toys / dolls / mini-dolls & playsets,236,4,http://www.target.com/c/mini-dolls-playsets-toys/-/N-57q5p#?lnk=lnav_shop%20categories_1&intc=2721512%7Cnull
56h25,Target / toys / dress up & pretend play / cooking & baking toys,30,1,http://www.target.com/c/cooking-baking-toys-dress-up-pretend-play/-/N-56h25#?lnk=lnav_shop%20categories_1&intc=2721511%7Cnull
5xt98,Target / toys / dress up & pretend play / costumes & dress up,1340,23,http://www.target.com/c/costumes-dress-up-pretend-play-toys/-/N-5xt98#?lnk=lnav_shop%20categories_6&intc=2721511%7Cnull
5xt92,Target / toys / dress up & pretend play / play tents & tunnels,79,2,http://www.target.com/c/play-tents-tunnels-dress-up-pretend-toys/-/N-5xt92#?lnk=lnav_shop%20categories_2&intc=2721511%7Cnull
5xt97,Target / toys / dress up & pretend play / playhouses,32,1,http://www.target.com/c/playhouses-dress-up-pretend-play-toys/-/N-5xt97#?lnk=lnav_shop%20categories_7&intc=2721511%7Cnull
5xt96,Target / toys / dress up & pretend play / pretend electronics,60,1,http://www.target.com/c/pretend-electronics-dress-up-play-toys/-/N-5xt96#?lnk=lnav_shop%20categories_8&intc=2721511%7Cnull
5xtar,Target / toys / dress up & pretend play / puppets & marionettes,86,2,http://www.target.com/c/puppets-marionettes-dress-up-pretend-play-toys/-/N-5xtar#?lnk=lnav_shop%20categories_5&intc=2721511%7Cnull
5xt95,Target / toys / dress up & pretend play / spy gear,31,1,http://www.target.com/c/spy-gear-dress-up-pretend-play-toys/-/N-5xt95#?lnk=lnav_shop%20categories_9&intc=2721511%7Cnull
56i1y,Target / toys / dress up & pretend play / toy doctor & vet,10,1,http://www.target.com/c/toy-doctor-vet-dress-up-pretend-play-toys/-/N-56i1y#?lnk=lnav_shop%20categories_4&intc=2721511%7Cnull
5xt91,Target / toys / dress up & pretend play / toy gardening & housekeeping,35,1,http://www.target.com/c/toy-gardening-housekeeping-dress-up-pretend-play-toys/-/N-5xt91#?lnk=lnav_shop%20categories_3&intc=2721511%7Cnull
5xt94,Target / toys / dress up & pretend play / toy kitchens & food,268,5,http://www.target.com/c/toy-kitchens-food-dress-up-pretend-play-toys/-/N-5xt94#?lnk=lnav_shop%20categories_10&intc=2721511%7Cnull
5xt93,Target / toys / dress up & pretend play / toy tools & work benches,58,1,http://www.target.com/c/toy-tools-work-benches-dress-up-pretend-play-toys/-/N-5xt93#?lnk=lnav_shop%20categories_11&intc=2721511%7Cnull
5xt9a,Target / toys / games & puzzles / puzzles,333,6,http://www.target.com/c/travel-games-puzzles-toys/-/N-5xt9a#
5xt9x,Target / toys / learning toys / kids' tablet accessories,79,2,http://www.target.com/c/kids-tablet-accessories-learning-toys/-/N-5xt9x#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_2&intc=2252056%7Cnull
5xt9v,Target / toys / learning toys / kids' tablet software,40,1,http://www.target.com/c/kids-tablet-software-learning-toys/-/N-5xt9v#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_3&intc=2252056%7Cnull
5xt9u,Target / toys / learning toys / kids' tablets,38,1,http://www.target.com/c/kids-tablets-learning-toys/-/N-5xt9u#?lnk=lnav_categories_kids&intc=2913055%7Cnull
5xt9y,Target / toys / learning toys / learning & development toys,1034,18,http://www.target.com/c/learning-development-toys/-/N-5xt9y#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_1&intc=2252056%7Cnull
5xt9t,Target / toys / learning toys / musical toys & instruments,138,3,http://www.target.com/c/musical-toys-instruments-learning/-/N-5xt9t#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_5&intc=2252056%7Cnull
5xt9s,Target / toys / learning toys / science & discovery toys,460,8,http://www.target.com/c/science-discovery-toys-learning/-/N-5xt9s#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_7&intc=2252056%7Cnull
5xtah,Target / toys / outdoor toys / bounce houses & ball pits,25,1,http://www.target.com/c/bounce-houses-ball-pits-outdoor-toys/-/N-5xtah#?lnk=lnav_shop%20categories_2&intc=2767025%7Cnull
5xtag,Target / toys / outdoor toys / bubbles,65,2,http://www.target.com/c/bubbles-outdoor-toys/-/N-5xtag#?lnk=lnav_shop%20categories_3&intc=2767025%7Cnull
5xt5p,Target / toys / outdoor toys / lawn games,509,9,http://www.target.com/c/lawn-games-outdoor-toys/-/N-5xt5p#?lnk=lnav_shop%20categories_10&intc=2767025%7Cnull
5xtad,Target / toys / outdoor toys / sand boxes & sand toys,51,1,http://www.target.com/c/sand-boxes-toys-outdoor/-/N-5xtad#?lnk=lnav_shop%20categories_4&intc=2767025%7Cnull
5xtao,Target / toys / riding toys / balance bikes,51,1,http://www.target.com/c/balance-bikes-riding-toys/-/N-5xtao#?lnk=lnav_shop categories_1
5xtak,Target / toys / riding toys / rockers & spring horses,67,2,http://www.target.com/c/rockers-spring-horses-riding-toys/-/N-5xtak#?lnk=lnav_shop categories_4
5xt7s,Target / toys / riding toys / tricycles,40,1,http://www.target.com/c/tricycles-riding-toys/-/N-5xt7s#?lnk=lnav_shop categories_5
5xtaj,Target / toys / riding toys / wagons,26,1,http://www.target.com/c/wagons-riding-toys/-/N-5xtaj#?lnk=lnav_shop categories_6
4ymgy,Target / toys / specialty toys / build,158,3,http://www.target.com/c/build-specialty-toys/-/N-4ymgy#?lnk=lnav_shop%20categories_1&intc=2223501%7Cnull
4ymgx,Target / toys / specialty toys / create,229,4,http://www.target.com/c/create-specialty-toys/-/N-4ymgx#?lnk=lnav_shop%20categories_2&intc=2223501%7Cnull
4ymgu,Target / toys / specialty toys / discover,169,3,http://www.target.com/c/discover-specialty-toys/-/N-4ymgu#?lnk=lnav_shop%20categories_5&intc=2223501%7Cnull
4ymgt,Target / toys / specialty toys / move,95,2,http://www.target.com/c/move-specialty-toys/-/N-4ymgt#?lnk=lnav_shop%20categories_6&intc=2223501%7Cnull
5xtat,Target / toys / stuffed animals & plush toys,715,12,http://www.target.com/c/stuffed-animals-plush-toys/-/N-5xtat#?lnk=lnav_shop%20categories_8&intc=2766003%7Cnull
5xtax,Target / toys / vehicles & remote control / play vehicles,480,8,http://www.target.com/c/play-vehicles-remote-control-toys/-/N-5xtax#?lnk=lnav_shop%20categories_1&intc=2721508%7Cnull
5xtaw,Target / toys / vehicles & remote control / racetracks & playsets,272,5,http://www.target.com/c/racetracks-playsets-vehicles-remote-control-toys/-/N-5xtaw#?lnk=lnav_shop%20categories_2&intc=2721508%7Cnull
5xt9j,Target / toys / vehicles & remote control / robotics,143,3,http://www.target.com/c/robotics-vehicles-remote-control-toys/-/N-5xt9j#?lnk=lnav_shop%20categories_5&intc=2721508%7Cnull
